Date Time,Date Time(RAW),Total Online Devices,Total Online Devices(RAW),Speed Bad,Speed Bad(RAW),Speed Good,Speed Good(RAW),Speed Better,Speed Better(RAW),Experience Worse,Experience Worse(RAW),Experience Bad,Experience Bad(RAW),Experience Good,Experience Good(RAW),Experience Better,Experience Better(RAW),Downtime,Downtime(RAW),Coverage,Coverage(RAW)
15-2-2024 21:00:00 - 22:00:00,45337.875,66 #,66.4833,"4,28 #",4.2833,13 #,13.2833,49 #,48.9167,0 #,0,"0,83 #",0.8333,"0,28 #",0.2833,66 #,66.2833,0%,0,100%,10000
15-2-2024 22:00:00 - 23:00:00,45337.91667,57 #,57.1667,"3,42 #",3.4167,11 #,10.5,43 #,43.25,0 #,0,"1,08 #",1.0833,"0,05 #",0.05,57 #,56.6667,0%,0,100%,10000
15-2-2024 23:00:00 - 00:00:00,45337.95833,54 #,53.95,"3,92 #",3.9167,10 #,10.1667,40 #,39.8667,0 #,0,"1,02 #",1.0167,"0,12 #",0.1167,54 #,54.2167,0%,0,100%,10000
16-2-2024 00:00:00 - 01:00:00,45338,47 #,46.9,"3,12 #",3.1167,"8,80 #",8.8,35 #,34.9833,0 #,0,"0,08 #",0.0833,"0,02 #",0.0167,48 #,48.05,0%,0,100%,10000
16-2-2024 01:00:00 - 02:00:00,45338.04167,47 #,47.1833,"3,10 #",3.1,"8,70 #",8.7,35 #,35.3833,0 #,0,0 #,0,0 #,0,48 #,47.7833,0%,0,100%,10000
16-2-2024 02:00:00 - 03:00:00,45338.08333,47 #,46.7833,"3,32 #",3.3167,"8,52 #",8.5167,35 #,34.95,0 #,0,"0,17 #",0.1667,"0,08 #",0.0833,47 #,47.4167,0%,0,100%,10000
16-2-2024 03:00:00 - 04:00:00,45338.125,47 #,46.75,"3,03 #",3.0333,"8,05 #",8.05,36 #,35.6667,0 #,0,0 #,0,0 #,0,48 #,47.9,0%,0,100%,10000
16-2-2024 04:00:00 - 05:00:00,45338.16667,47 #,46.85,"3,17 #",3.1667,"7,72 #",7.7167,36 #,35.9667,0 #,0,"0,23 #",0.2333,"0,15 #",0.15,47 #,47.25,0%,0,100%,10000
16-2-2024 05:00:00 - 06:00:00,45338.20833,47 #,47.3167,"3,13 #",3.1333,6 #,6,38 #,38.1833,0 #,0,0 #,0,0 #,0,48 #,48.3667,0%,0,100%,10000
16-2-2024 06:00:00 - 07:00:00,45338.25,48 #,48.3667,"3,08 #",3.0833,"5,75 #",5.75,40 #,39.5333,0 #,0,0 #,0,"0,10 #",0.1,49 #,49.1,0%,0,100%,10000
16-2-2024 07:00:00 - 08:00:00,45338.29167,52 #,52.1,"3,17 #",3.1667,"9,47 #",9.4667,39 #,39.4667,0 #,0,"0,53 #",0.5333,"0,38 #",0.3833,52 #,52.0667,0%,0,100%,10000
16-2-2024 08:00:00 - 09:00:00,45338.33333,68 #,68.1833,"3,67 #",3.6667,12 #,11.9167,53 #,52.6,0 #,0,"0,90 #",0.9,"0,53 #",0.5333,68 #,68.2333,0%,0,100%,10000
16-2-2024 09:00:00 - 10:00:00,45338.375,124 #,124.0833,"5,55 #",5.55,20 #,20.0667,98 #,98.4667,0 #,0,"4,07 #",4.0667,"1,27 #",1.2667,121 #,121.4,0%,0,100%,10000
16-2-2024 10:00:00 - 11:00:00,45338.41667,146 #,146.4333,"5,97 #",5.9667,26 #,26.15,114 #,114.3167,0 #,0,"4,10 #",4.1,"1,12 #",1.1167,144 #,143.8667,0%,0,100%,10000
16-2-2024 11:00:00 - 12:00:00,45338.45833,160 #,160.3,"5,42 #",5.4167,28 #,28.4,126 #,126.4833,0 #,0,"4,48 #",4.4833,"2,43 #",2.4333,156 #,155.6667,0%,0,100%,10000
16-2-2024 12:00:00 - 13:00:00,45338.5,148 #,148.0167,"5,65 #",5.65,30 #,29.6833,113 #,112.6833,0 #,0,"7,05 #",7.05,"1,07 #",1.0667,143 #,142.5167,0%,0,100%,10000
16-2-2024 13:00:00 - 14:00:00,45338.54167,137 #,137.2833,"5,57 #",5.5667,22 #,22.15,110 #,109.5667,0 #,0,"4,32 #",4.3167,"1,08 #",1.0833,135 #,134.5167,0%,0,100%,10000
16-2-2024 14:00:00 - 15:00:00,45338.58333,143 #,143.15,"6,03 #",6.0333,24 #,24.1333,113 #,112.9833,0 #,0,"5,43 #",5.4333,"0,95 #",0.95,139 #,139.2667,0%,0,100%,10000
16-2-2024 15:00:00 - 16:00:00,45338.625,133 #,132.9833,6 #,6,22 #,21.8833,105 #,105.1,0 #,0,"5,22 #",5.2167,"1,03 #",1.0333,130 #,129.7333,0%,0,100%,10000
16-2-2024 16:00:00 - 17:00:00,45338.66667,118 #,118.0167,"6,03 #",6.0333,20 #,19.7167,92 #,92.2667,0 #,0,"4,72 #",4.7167,1 #,1,115 #,114.9167,0%,0,100%,10000
16-2-2024 17:00:00 - 18:00:00,45338.70833,93 #,93.3167,"5,18 #",5.1833,19 #,19.2833,69 #,68.85,0 #,0,"3,65 #",3.65,"0,93 #",0.9333,91 #,90.7333,0%,0,100%,10000
16-2-2024 18:00:00 - 19:00:00,45338.75,83 #,82.8833,"5,57 #",5.5667,18 #,17.7667,60 #,59.55,0 #,0,"1,98 #",1.9833,"0,43 #",0.4333,83 #,82.5167,0%,0,100%,10000
16-2-2024 19:00:00 - 20:00:00,45338.79167,65 #,65.45,"4,32 #",4.3167,12 #,12.1667,49 #,48.9667,0 #,0,"2,60 #",2.6,"0,57 #",0.5667,64 #,63.85,0%,0,100%,10000
16-2-2024 20:00:00 - 21:00:00,45338.83333,60 #,59.6833,"4,43 #",4.4333,"9,30 #",9.3,46 #,45.95,0 #,0,"1,10 #",1.1,"0,10 #",0.1,59 #,59.4833,0%,0,100%,10000
16-2-2024 21:00:00 - 22:00:00,45338.875,61 #,61.4167,"4,38 #",4.3833,12 #,11.9667,45 #,45.0667,0 #,0,"2,75 #",2.75,"0,22 #",0.2167,60 #,59.75,0%,0,100%,10000
16-2-2024 22:00:00 - 23:00:00,45338.91667,54 #,54.4667,"3,72 #",3.7167,"8,67 #",8.6667,42 #,42.0833,0 #,0,"0,33 #",0.3333,"0,08 #",0.0833,55 #,55.4,0%,0,100%,10000
16-2-2024 23:00:00 - 00:00:00,45338.95833,56 #,55.7167,"3,40 #",3.4,11 #,10.55,42 #,41.7667,0 #,0,"1,22 #",1.2167,"0,47 #",0.4667,56 #,55.5,0%,0,100%,10000
17-2-2024 00:00:00 - 01:00:00,45339,54 #,54.1167,"3,78 #",3.7833,"7,77 #",7.7667,43 #,42.5667,0 #,0,"0,92 #",0.9167,"0,08 #",0.0833,54 #,53.8833,0%,0,100%,10000
17-2-2024 01:00:00 - 02:00:00,45339.04167,50 #,50.4167,"3,48 #",3.4833,"7,53 #",7.5333,39 #,39.4,0 #,0,"0,78 #",0.7833,"0,05 #",0.05,50 #,50.4167,0%,0,100%,10000
17-2-2024 02:00:00 - 03:00:00,45339.08333,47 #,47.0333,"3,15 #",3.15,"6,58 #",6.5833,37 #,37.3,0 #,0,"0,20 #",0.2,"0,08 #",0.0833,48 #,47.8333,0%,0,100%,10000
17-2-2024 03:00:00 - 04:00:00,45339.125,44 #,44.1667,"3,23 #",3.2333,"5,67 #",5.6667,35 #,35.2667,0 #,0,"0,02 #",0.0167,"0,08 #",0.0833,45 #,44.7167,0%,0,100%,10000
17-2-2024 04:00:00 - 05:00:00,45339.16667,43 #,43.3833,"3,22 #",3.2167,"6,37 #",6.3667,34 #,33.8,0 #,0,"0,17 #",0.1667,"0,03 #",0.0333,44 #,44.05,0%,0,100%,10000
17-2-2024 05:00:00 - 06:00:00,45339.20833,43 #,43.3,"3,03 #",3.0333,"4,72 #",4.7167,36 #,35.55,0 #,0,"0,13 #",0.1333,0 #,0,44 #,44.0833,0%,0,100%,10000
17-2-2024 06:00:00 - 07:00:00,45339.25,44 #,44.15,"3,07 #",3.0667,"4,70 #",4.7,36 #,36.3833,0 #,0,0 #,0,0 #,0,45 #,45.1833,0%,0,100%,10000
17-2-2024 07:00:00 - 08:00:00,45339.29167,43 #,42.8167,"3,20 #",3.2,"5,03 #",5.0333,35 #,34.5833,0 #,0,0 #,0,0 #,0,44 #,44.0167,0%,0,100%,10000
17-2-2024 08:00:00 - 09:00:00,45339.33333,43 #,43.3167,"3,12 #",3.1167,"4,85 #",4.85,35 #,35.35,0 #,0,0 #,0,"0,08 #",0.0833,44 #,44.0167,0%,0,100%,10000
17-2-2024 09:00:00 - 10:00:00,45339.375,44 #,43.6167,"3,05 #",3.05,"5,03 #",5.0333,36 #,35.5333,0 #,0,"0,07 #",0.0667,0 #,0,45 #,44.5,0%,0,100%,10000
17-2-2024 10:00:00 - 11:00:00,45339.41667,43 #,42.9,"3,08 #",3.0833,"4,95 #",4.95,35 #,34.8667,0 #,0,"0,02 #",0.0167,0 #,0,44 #,43.7833,0%,0,100%,10000
17-2-2024 11:00:00 - 12:00:00,45339.45833,49 #,49.1833,"3,10 #",3.1,"7,58 #",7.5833,39 #,38.5,0 #,0,"0,32 #",0.3167,"0,42 #",0.4167,50 #,49.7333,0%,0,100%,10000
17-2-2024 12:00:00 - 13:00:00,45339.5,53 #,53.4667,"3,55 #",3.55,"9,72 #",9.7167,40 #,40.2,0 #,0,"0,63 #",0.6333,"0,03 #",0.0333,54 #,53.95,0%,0,100%,10000
17-2-2024 13:00:00 - 14:00:00,45339.54167,55 #,55.1,"3,42 #",3.4167,"9,30 #",9.3,42 #,42.3833,0 #,0,"0,65 #",0.65,"0,25 #",0.25,56 #,55.7167,0%,0,100%,10000
17-2-2024 14:00:00 - 15:00:00,45339.58333,54 #,54.3667,"3,40 #",3.4,10 #,10.2333,41 #,40.7333,0 #,0,"0,85 #",0.85,"0,57 #",0.5667,54 #,54.4833,0%,0,100%,10000
17-2-2024 15:00:00 - 16:00:00,45339.625,53 #,53.3667,"3,82 #",3.8167,"9,05 #",9.05,41 #,40.5,0 #,0,"1,20 #",1.2,"0,23 #",0.2333,54 #,53.9833,0%,0,100%,10000
17-2-2024 16:00:00 - 17:00:00,45339.66667,52 #,51.8833,"4,38 #",4.3833,"8,67 #",8.6667,39 #,38.8333,0 #,0,"0,53 #",0.5333,"0,18 #",0.1833,53 #,52.9667,0%,0,100%,10000
17-2-2024 17:00:00 - 18:00:00,45339.70833,51 #,51.2,"3,98 #",3.9833,"7,70 #",7.7,40 #,39.5167,0 #,0,"0,32 #",0.3167,"0,03 #",0.0333,52 #,52.3333,0%,0,100%,10000
17-2-2024 18:00:00 - 19:00:00,45339.75,59 #,59.3333,"4,65 #",4.65,10 #,10.3167,44 #,44.3667,0 #,0,"0,73 #",0.7333,"0,30 #",0.3,60 #,60.1667,0%,0,100%,10000
17-2-2024 19:00:00 - 20:00:00,45339.79167,54 #,54.0667,"3,70 #",3.7,"6,88 #",6.8833,43 #,43.4833,0 #,0,"0,77 #",0.7667,"0,20 #",0.2,55 #,54.9333,0%,0,100%,10000
17-2-2024 20:00:00 - 21:00:00,45339.83333,56 #,56.05,"3,92 #",3.9167,"8,92 #",8.9167,43 #,43.2167,0 #,0,"0,60 #",0.6,"0,15 #",0.15,56 #,56.2167,0%,0,100%,10000
17-2-2024 21:00:00 - 22:00:00,45339.875,52 #,52.4,"3,85 #",3.85,"8,90 #",8.9,40 #,39.65,0 #,0,"0,63 #",0.6333,"0,05 #",0.05,52 #,52.2167,0%,0,100%,10000
17-2-2024 22:00:00 - 23:00:00,45339.91667,49 #,49.1,"3,13 #",3.1333,7 #,7,39 #,38.9667,0 #,0,"0,25 #",0.25,"0,07 #",0.0667,49 #,48.95,0%,0,100%,10000
17-2-2024 23:00:00 - 00:00:00,45339.95833,51 #,51.2833,"3,52 #",3.5167,"7,18 #",7.1833,41 #,40.5833,0 #,0,"0,32 #",0.3167,"0,15 #",0.15,51 #,51.4,0%,0,100%,10000
18-2-2024 00:00:00 - 01:00:00,45340,50 #,49.5667,"3,62 #",3.6167,"7,72 #",7.7167,38 #,38.2333,0 #,0,"0,65 #",0.65,"0,10 #",0.1,49 #,49.0333,0%,0,100%,10000
18-2-2024 01:00:00 - 02:00:00,45340.04167,47 #,47.0833,"3,02 #",3.0167,"6,87 #",6.8667,37 #,37.2,0 #,0,"0,22 #",0.2167,"0,20 #",0.2,47 #,47.1333,0%,0,100%,10000
18-2-2024 02:00:00 - 03:00:00,45340.08333,47 #,46.5167,"3,42 #",3.4167,"6,52 #",6.5167,37 #,36.5833,0 #,0,"0,20 #",0.2,0 #,0,47 #,46.6667,0%,0,100%,10000
18-2-2024 03:00:00 - 04:00:00,45340.125,46 #,46.35,"3,20 #",3.2,"6,90 #",6.9,36 #,36.25,0 #,0,"0,10 #",0.1,"0,08 #",0.0833,46 #,46.2333,0%,0,100%,10000
18-2-2024 04:00:00 - 05:00:00,45340.16667,45 #,44.7,"3,30 #",3.3,"7,78 #",7.7833,34 #,33.6167,0 #,0,"0,70 #",0.7,"0,15 #",0.15,44 #,44,0%,0,100%,10000
18-2-2024 05:00:00 - 06:00:00,45340.20833,43 #,42.5333,"3,03 #",3.0333,"6,83 #",6.8333,33 #,32.6667,0 #,0,0 #,0,0 #,0,43 #,42.55,0%,0,100%,10000
18-2-2024 06:00:00 - 07:00:00,45340.25,43 #,43.3333,"3,05 #",3.05,"7,07 #",7.0667,33 #,33.2167,0 #,0,0 #,0,0 #,0,44 #,43.5833,0%,0,100%,10000
18-2-2024 07:00:00 - 08:00:00,45340.29167,42 #,42.2167,3 #,3,"5,35 #",5.35,34 #,33.8667,0 #,0,0 #,0,0 #,0,42 #,42.4,0%,0,100%,10000
18-2-2024 08:00:00 - 09:00:00,45340.33333,43 #,42.9833,"3,02 #",3.0167,"6,37 #",6.3667,34 #,33.6,0 #,0,0 #,0,"0,02 #",0.0167,44 #,43.95,0%,0,100%,10000
18-2-2024 09:00:00 - 10:00:00,45340.375,43 #,43.25,3 #,3,"6,22 #",6.2167,34 #,34.0333,0 #,0,0 #,0,"0,17 #",0.1667,44 #,43.75,0%,0,100%,10000
18-2-2024 10:00:00 - 11:00:00,45340.41667,44 #,44.1833,3 #,3,"6,78 #",6.7833,34 #,34.4,0 #,0,"0,33 #",0.3333,0 #,0,45 #,44.6667,0%,0,100%,10000
18-2-2024 11:00:00 - 12:00:00,45340.45833,47 #,47.15,"3,45 #",3.45,"7,93 #",7.9333,36 #,35.7667,0 #,0,"0,37 #",0.3667,"0,02 #",0.0167,48 #,47.85,0%,0,100%,10000
18-2-2024 12:00:00 - 13:00:00,45340.5,49 #,48.6333,"4,20 #",4.2,"8,08 #",8.0833,36 #,36.35,0 #,0,"0,42 #",0.4167,0 #,0,50 #,49.7167,0%,0,100%,10000
18-2-2024 13:00:00 - 14:00:00,45340.54167,55 #,54.6833,"4,15 #",4.15,11 #,10.6,40 #,39.9333,0 #,0,"1,15 #",1.15,"0,12 #",0.1167,55 #,55.1667,0%,0,100%,10000
18-2-2024 14:00:00 - 15:00:00,45340.58333,56 #,55.75,"4,53 #",4.5333,"6,58 #",6.5833,45 #,44.6333,0 #,0,"0,58 #",0.5833,"0,05 #",0.05,57 #,56.55,0%,0,100%,10000
18-2-2024 15:00:00 - 16:00:00,45340.625,59 #,58.7667,"3,82 #",3.8167,11 #,10.6167,44 #,44.3333,0 #,0,"1,05 #",1.05,"0,30 #",0.3,59 #,58.6667,0%,0,100%,10000
18-2-2024 16:00:00 - 17:00:00,45340.66667,62 #,61.5667,"4,10 #",4.1,11 #,10.7167,47 #,46.75,0 #,0,"1,22 #",1.2167,"0,08 #",0.0833,62 #,61.9,0%,0,100%,10000
18-2-2024 17:00:00 - 18:00:00,45340.70833,61 #,60.6333,"3,77 #",3.7667,"8,92 #",8.9167,48 #,47.95,0 #,0,"0,48 #",0.4833,"0,22 #",0.2167,61 #,61.4333,0%,0,100%,10000
18-2-2024 18:00:00 - 19:00:00,45340.75,63 #,62.9667,"4,38 #",4.3833,11 #,11,48 #,47.5833,0 #,0,"1,13 #",1.1333,"0,37 #",0.3667,63 #,62.8167,0%,0,100%,10000
18-2-2024 19:00:00 - 20:00:00,45340.79167,54 #,54.3833,"4,43 #",4.4333,"9,12 #",9.1167,41 #,40.8333,0 #,0,"0,92 #",0.9167,"0,50 #",0.5,54 #,54.4833,0%,0,100%,10000
18-2-2024 20:00:00 - 21:00:00,45340.83333,47 #,46.9333,"3,35 #",3.35,"6,23 #",6.2333,37 #,37.35,0 #,0,"0,43 #",0.4333,"0,12 #",0.1167,47 #,47.0333,0%,0,100%,10000
18-2-2024 21:00:00 - 22:00:00,45340.875,47 #,46.8833,"3,37 #",3.3667,"7,80 #",7.8,36 #,35.7167,0 #,0,"0,08 #",0.0833,"0,07 #",0.0667,47 #,47.25,0%,0,100%,10000
18-2-2024 22:00:00 - 23:00:00,45340.91667,43 #,43.0333,"3,10 #",3.1,"5,88 #",5.8833,34 #,34.05,0 #,0,"0,17 #",0.1667,"0,08 #",0.0833,43 #,43.3833,0%,0,100%,10000
18-2-2024 23:00:00 - 00:00:00,45340.95833,42 #,42.3,"3,18 #",3.1833,"6,27 #",6.2667,33 #,32.85,0 #,0,"0,27 #",0.2667,"0,08 #",0.0833,42 #,42.0167,0%,0,100%,10000
19-2-2024 00:00:00 - 01:00:00,45341,42 #,41.6167,"3,03 #",3.0333,"6,12 #",6.1167,32 #,32.4667,0 #,0,"0,17 #",0.1667,"0,08 #",0.0833,42 #,41.6,0%,0,100%,10000
19-2-2024 01:00:00 - 02:00:00,45341.04167,41 #,40.9667,"2,95 #",2.95,"5,57 #",5.5667,32 #,32.45,0 #,0,0 #,0,0 #,0,42 #,41.5167,0%,0,100%,10000
19-2-2024 02:00:00 - 03:00:00,45341.08333,42 #,41.6333,3 #,3,"5,67 #",5.6667,33 #,32.9667,0 #,0,0 #,0,"0,03 #",0.0333,42 #,42.4167,0%,0,100%,10000
19-2-2024 03:00:00 - 04:00:00,45341.125,42 #,41.6167,"3,08 #",3.0833,"5,02 #",5.0167,34 #,33.5167,0 #,0,"0,08 #",0.0833,"0,07 #",0.0667,42 #,41.7333,0%,0,100%,10000
19-2-2024 04:00:00 - 05:00:00,45341.16667,41 #,41.4833,"3,10 #",3.1,"5,32 #",5.3167,33 #,33.0667,0 #,0,"0,08 #",0.0833,0 #,0,42 #,42.1,0%,0,100%,10000
19-2-2024 05:00:00 - 06:00:00,45341.20833,42 #,42.1404,"3,16 #",3.1579,"4,51 #",4.5088,34 #,34.4737,0 #,0,"0,05 #",0.0526,"0,09 #",0.0877,43 #,42.5789,0%,0,100%,10000
19-2-2024 06:00:00 - 07:00:00,45341.25,43 #,42.65,"3,08 #",3.0833,"4,63 #",4.6333,35 #,34.9333,0 #,0,"0,02 #",0.0167,0 #,0,43 #,43.4667,0%,0,100%,10000
19-2-2024 07:00:00 - 08:00:00,45341.29167,49 #,49.0667,"3,17 #",3.1667,"7,98 #",7.9833,38 #,37.9167,0 #,0,"0,05 #",0.05,"0,20 #",0.2,50 #,50.1833,0%,0,100%,10000
19-2-2024 08:00:00 - 09:00:00,45341.33333,89 #,88.6333,"5,15 #",5.15,23 #,23.3833,60 #,60.1,0 #,0,"4,42 #",4.4167,"1,25 #",1.25,85 #,85.3,0%,0,100%,10000
19-2-2024 09:00:00 - 10:00:00,45341.375,260 #,259.7833,"7,22 #",7.2167,51 #,50.8833,202 #,201.6833,0 #,0,11 #,11.3333,"3,43 #",3.4333,250 #,250.3333,0%,0,100%,10000
19-2-2024 10:00:00 - 11:00:00,45341.41667,311 #,311.1,"8,77 #",8.7667,57 #,56.75,246 #,245.5833,0 #,0,10 #,10.1667,"2,60 #",2.6,303 #,302.9167,0%,0,100%,10000
19-2-2024 11:00:00 - 12:00:00,45341.45833,350 #,349.75,"9,15 #",9.15,62 #,61.5333,279 #,279.0667,0 #,0,15 #,15.1167,"3,25 #",3.25,337 #,336.5333,0%,0,100%,10000
19-2-2024 12:00:00 - 13:00:00,45341.5,337 #,336.7667,13 #,12.6167,78 #,78.3833,246 #,245.7667,0 #,0,20 #,19.8833,"5,53 #",5.5333,317 #,317.3333,0%,0,100%,10000
19-2-2024 13:00:00 - 14:00:00,45341.54167,376 #,375.85,13 #,12.9,87 #,87.45,276 #,275.5,0 #,0,19 #,19.3667,"4,93 #",4.9333,358 #,357.8667,0%,0,100%,10000
19-2-2024 14:00:00 - 15:00:00,45341.58333,354 #,353.8983,11 #,11.1356,65 #,64.7288,278 #,278.0339,0 #,0,12 #,12.3051,"3,19 #",3.1864,345 #,345.0169,0%,0,100%,10000
19-2-2024 15:00:00 - 16:00:00,45341.625,363 #,362.9016,12 #,12.1475,64 #,63.9344,287 #,286.8197,0 #,0,18 #,17.918,"4,72 #",4.7213,347 #,346.6885,0%,0,100%,10000
19-2-2024 16:00:00 - 17:00:00,45341.66667,259 #,258.9167,12 #,11.8333,65 #,65.1,182 #,181.9833,0 #,0,17 #,17.15,"4,73 #",4.7333,241 #,240.8333,0%,0,100%,10000
19-2-2024 17:00:00 - 18:00:00,45341.70833,161 #,161.1333,"8,65 #",8.65,34 #,33.5,119 #,118.9833,0 #,0,"7,85 #",7.85,"1,48 #",1.4833,154 #,154.0167,0%,0,100%,10000
19-2-2024 18:00:00 - 19:00:00,45341.75,92 #,91.85,"5,65 #",5.65,22 #,21.8333,64 #,64.3667,0 #,0,"5,57 #",5.5667,"1,02 #",1.0167,87 #,87.25,0%,0,100%,10000
19-2-2024 19:00:00 - 20:00:00,45341.79167,61 #,61.0333,"3,78 #",3.7833,"8,45 #",8.45,49 #,48.8,0 #,0,"0,97 #",0.9667,"0,38 #",0.3833,61 #,60.7667,0%,0,100%,10000
19-2-2024 20:00:00 - 21:00:00,45341.83333,59 #,58.5167,"3,17 #",3.1667,"5,85 #",5.85,50 #,49.5,0 #,0,"0,25 #",0.25,"0,12 #",0.1167,59 #,58.8,0%,0,100%,10000
19-2-2024 21:00:00 - 22:00:00,45341.875,56 #,55.7833,"3,20 #",3.2,"7,53 #",7.5333,45 #,45.05,0 #,0,"0,35 #",0.35,"0,08 #",0.0833,57 #,56.6833,0%,0,100%,10000
19-2-2024 22:00:00 - 23:00:00,45341.91667,55 #,55.4333,"3,17 #",3.1667,"6,67 #",6.6667,46 #,45.6,0 #,0,"0,05 #",0.05,"0,03 #",0.0333,56 #,56.2333,0%,0,100%,10000
19-2-2024 23:00:00 - 00:00:00,45341.95833,54 #,53.9167,"3,62 #",3.6167,"5,83 #",5.8333,44 #,44.4667,0 #,0,"0,68 #",0.6833,"0,12 #",0.1167,54 #,53.6,0%,0,100%,10000
20-2-2024 00:00:00 - 01:00:00,45342,50 #,49.8,"3,05 #",3.05,"5,50 #",5.5,41 #,41.25,0 #,0,0 #,0,0 #,0,50 #,50.2333,0%,0,100%,10000
20-2-2024 01:00:00 - 02:00:00,45342.04167,49 #,48.7458,"3,15 #",3.1525,"4,61 #",4.6102,41 #,40.9831,0 #,0,"0,02 #",0.0169,0 #,0,49 #,49.2712,0%,0,100%,10000
20-2-2024 02:00:00 - 03:00:00,45342.08333,48 #,48.4098,3 #,3,"4,54 #",4.541,41 #,40.8689,0 #,0,"0,07 #",0.0656,0 #,0,49 #,48.918,0%,0,100%,10000
20-2-2024 03:00:00 - 04:00:00,45342.125,48 #,47.6167,"2,97 #",2.9667,"4,43 #",4.4333,40 #,40.2167,0 #,0,0 #,0,0 #,0,48 #,47.8,0%,0,100%,10000
20-2-2024 04:00:00 - 05:00:00,45342.16667,47 #,46.7833,"3,17 #",3.1667,4 #,4,40 #,39.6167,0 #,0,0 #,0,0 #,0,48 #,47.65,0%,0,100%,10000
20-2-2024 05:00:00 - 06:00:00,45342.20833,47 #,46.8667,"3,55 #",3.55,"3,45 #",3.45,40 #,39.8667,0 #,0,0 #,0,0 #,0,48 #,47.7667,0%,0,100%,10000
20-2-2024 06:00:00 - 07:00:00,45342.25,48 #,47.6333,"3,47 #",3.4667,"4,17 #",4.1667,40 #,40,0 #,0,0 #,0,0 #,0,49 #,48.9167,0%,0,100%,10000
20-2-2024 07:00:00 - 08:00:00,45342.29167,50 #,50.1,"3,45 #",3.45,"5,72 #",5.7167,41 #,40.9333,0 #,0,"0,22 #",0.2167,"0,25 #",0.25,51 #,50.7667,0%,0,100%,10000
20-2-2024 08:00:00 - 09:00:00,45342.33333,88 #,88.2,"5,67 #",5.6667,19 #,18.85,64 #,63.6833,0 #,0,"2,90 #",2.9,"0,97 #",0.9667,87 #,87.3333,0%,0,100%,10000
20-2-2024 09:00:00 - 10:00:00,45342.375,275 #,275.4833,11 #,11,55 #,55.4333,209 #,209.05,0 #,0,13 #,12.7333,"2,18 #",2.1833,269 #,268.8667,0%,0,100%,10000
20-2-2024 10:00:00 - 11:00:00,45342.41667,320 #,319.9333,11 #,10.5167,54 #,53.6667,256 #,255.75,0 #,0,11 #,10.85,"2,53 #",2.5333,313 #,312.75,0%,0,100%,10000
20-2-2024 11:00:00 - 12:00:00,45342.45833,333 #,333.4,10 #,10.0833,68 #,67.7167,256 #,255.6,0 #,0,15 #,14.5333,"3,27 #",3.2667,320 #,320.4167,0%,0,100%,10000
20-2-2024 12:00:00 - 13:00:00,45342.5,308 #,308.3833,11 #,11.45,66 #,66.0167,231 #,230.9167,0 #,0,17 #,17.45,"3,60 #",3.6,293 #,292.6167,0%,0,100%,10000
20-2-2024 13:00:00 - 14:00:00,45342.54167,366 #,366.1333,11 #,11.3667,84 #,84.3,270 #,270.4667,0 #,0,23 #,22.9167,"5,88 #",5.8833,343 #,343.4667,0%,0,100%,10000
20-2-2024 14:00:00 - 15:00:00,45342.58333,358 #,357.6,11 #,10.95,64 #,64.2667,282 #,282.3833,0 #,0,14 #,13.95,"4,38 #",4.3833,343 #,343.0833,0%,0,100%,10000
20-2-2024 15:00:00 - 16:00:00,45342.625,359 #,358.7667,11 #,11.45,65 #,65.1667,282 #,282.15,0 #,0,16 #,16.2667,"4,65 #",4.65,343 #,342.9667,0%,0,100%,10000
20-2-2024 16:00:00 - 17:00:00,45342.66667,244 #,243.55,"8,42 #",8.4167,52 #,52.3333,183 #,182.8,0 #,0,13 #,12.6333,"2,97 #",2.9667,231 #,231.3333,0%,0,100%,10000
20-2-2024 17:00:00 - 18:00:00,45342.70833,161 #,160.8167,"7,63 #",7.6333,31 #,31.3333,122 #,121.85,0 #,0,"8,23 #",8.2333,"1,27 #",1.2667,153 #,153.0667,0%,0,100%,10000
20-2-2024 18:00:00 - 19:00:00,45342.75,92 #,92.0333,"5,92 #",5.9167,22 #,22.3833,64 #,63.7333,0 #,0,"5,93 #",5.9333,"1,55 #",1.55,86 #,86.0667,0%,0,100%,10000
20-2-2024 19:00:00 - 20:00:00,45342.79167,62 #,62.0833,"3,97 #",3.9667,10 #,10.4333,48 #,47.6833,0 #,0,"1,18 #",1.1833,"0,02 #",0.0167,62 #,62.0667,0%,0,100%,10000
20-2-2024 20:00:00 - 21:00:00,45342.83333,62 #,61.5833,"4,65 #",4.65,"9,73 #",9.7333,47 #,47.2,0 #,0,"0,98 #",0.9833,"0,10 #",0.1,61 #,60.9333,0%,0,100%,10000
20-2-2024 21:00:00 - 22:00:00,45342.875,60 #,60.15,"3,78 #",3.7833,"9,18 #",9.1833,47 #,47.1833,0 #,0,"1,02 #",1.0167,"0,10 #",0.1,60 #,59.5833,0%,0,100%,10000
20-2-2024 22:00:00 - 23:00:00,45342.91667,54 #,53.5833,"3,17 #",3.1667,"6,48 #",6.4833,44 #,43.9333,0 #,0,"0,30 #",0.3,0 #,0,54 #,54.1,0%,0,100%,10000
20-2-2024 23:00:00 - 00:00:00,45342.95833,52 #,51.8333,"3,27 #",3.2667,"6,95 #",6.95,42 #,41.6167,0 #,0,"0,68 #",0.6833,"0,12 #",0.1167,51 #,51.4167,0%,0,100%,10000
